© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
trametinib	 	chemical drug	 	 	 	1.32E-02	MYC	 
NDUFA13	 	enzyme	 	 	 	1.32E-02	BCL2	 
PTBP1	 	enzyme	 	 	 	1.32E-02	MYC	 
mir-322	 	microRNA	 	 	 	1.32E-02	BCL2	 
SRSF3	 	other	 	 	 	1.32E-02	BCL2	 
FCER2	 	transmembrane receptor	 	 	 	1.32E-02	BCL2	 
TRAF4	 	other	 	 	 	1.32E-02	MYC	 
GADD45B	 	other	 	 	 	1.32E-02	BCL2	 
cetrorelix	 	biologic drug	 	 	 	1.32E-02	BCL2	 
prazosin	 	chemical drug	 	 	 	1.32E-02	MYC	 
selenite	 	chemical toxicant	 	 	 	1.32E-02	HLA-E	 
metoprolol	 	chemical drug	 	 	 	1.32E-02	MYC	 
salmeterol	 	chemical drug	 	 	 	1.32E-02	SOCS3	 
meclizine	 	chemical drug	 	 	 	1.32E-02	MYC	 
noscapine	 	chemical drug	 	 	 	1.32E-02	BCL2	 
cyproterone acetate	 	chemical drug	 	 	 	1.32E-02	MYC	 
Cd2+	 	chemical toxicant	 	 	 	1.32E-02	MYC	 
manganese	 	chemical - endogenous mammalian	 	 	 	1.32E-02	HSPA5	 
IRF1	 	transcription regulator	 	 	 	1.33E-02	BCL2,MYC	 
PTGS2	 	enzyme	 	 	 	1.33E-02	BCL2,MYC	 
methylprednisolone	 	chemical drug	 	 	 	1.36E-02	MYC,PTPRC,SLC2A3	 
topotecan	 	chemical drug	 	 	 	1.38E-02	HLA-E,MYC	 
PRKCD	 	kinase	 	 	 	1.39E-02	BCL2,MYC	 
TLR2	 	transmembrane receptor	 	 	 	1.40E-02	CYLD,SOCS3	 
MAPK14	 	kinase	 	 	 	1.40E-02	BCL2,SOCS3	 
mir-8	 	microRNA	 	 	 	1.42E-02	BCL2,MYC	 
cyclic GMP	 	chemical - endogenous mammalian	 	 	 	1.42E-02	BCL2	 
fluoride	 	chemical - endogenous mammalian	 	 	 	1.42E-02	HSPA5	 
lonafarnib	 	chemical drug	 	 	 	1.42E-02	BCL2	 
cetuximab	 	biologic drug	 	 	 	1.42E-02	BCL2	 
salubrinal	 	chemical reagent	 	 	 	1.42E-02	HSPA5	 
THRAP3	 	transcription regulator	 	 	 	1.42E-02	TXNIP	 
TIFA	 	other	 	 	 	1.42E-02	BCL2	 
SELENOS	 	other	 	 	 	1.42E-02	HSPA5	 
IGFBP7	 	transporter	 	 	 	1.42E-02	MYC	 
Betacatenin/TCF	 	complex	 	 	 	1.42E-02	MYC	 
ZBTB33	 	transcription regulator	 	 	 	1.42E-02	MYC	 
SPTLC2	 	enzyme	 	 	 	1.42E-02	HSPA5	 
SMC3	 	other	 	 	 	1.42E-02	MYC	 
PNN	 	other	 	 	 	1.42E-02	MYC	 
APBB1	 	transcription regulator	 	 	 	1.42E-02	MYC	 
mir-196	 	microRNA	 	 	 	1.42E-02	BCL2	 
miR-128-3p (and other miRNAs w/seed CACAGUG)	 	mature microRNA	 	 	 	1.42E-02	TXNIP	 
miR-143-3p (and other miRNAs w/seed GAGAUGA)	 	mature microRNA	 	 	 	1.42E-02	BCL2	 
mir-199	 	microRNA	 	 	 	1.42E-02	BCL2	 
CD74	 	transmembrane receptor	 	 	 	1.42E-02	BCL2	 
CPEB1	 	translation regulator	 	 	 	1.42E-02	MYC	 
HOXB4	 	transcription regulator	 	 	 	1.42E-02	MYC	 
NRP1	 	transmembrane receptor	 	 	 	1.42E-02	BCL2	 
IL18R1	 	transmembrane receptor	 	 	 	1.42E-02	SOCS3	 
CNOT3	 	other	 	 	 	1.42E-02	MYC	 
TGFBR3	 	kinase	 	 	 	1.42E-02	BCL2	 
TOPBP1	 	other	 	 	 	1.42E-02	MYC	 
MYH9	 	enzyme	 	 	 	1.42E-02	MYC	 
mir-290	 	microRNA	 	 	 	1.42E-02	MYC	 
monorden	 	chemical - endogenous non-mammalian	 	 	 	1.42E-02	HSPA5	 
hydroxyflutamide	 	chemical drug	 	 	 	1.42E-02	BCL2	 
N-ethyl-N-nitrosourea	 	chemical toxicant	 	 	 	1.42E-02	HSP90AA1	 
Mn(III)-tetrakis-(4-benzoic acid) porphyrin	 	chemical reagent	 	 	 	1.42E-02	BCL2	 
asiatic acid	 	chemical reagent	 	 	 	1.42E-02	BCL2	 
24-hydroxycholesterol	 	chemical - endogenous mammalian	 	 	 	1.42E-02	HSPA5	 
RORA	 	ligand-dependent nuclear receptor	 	 	 	1.45E-02	SLC2A3,SOCS3	 
thapsigargin	 	chemical toxicant	 	 	 	1.49E-02	HSPA5,MYC	 
misoprostol	 	chemical drug	 	 	 	1.51E-02	SOCS3	 
GC-GCR dimer	 	complex	 	 	 	1.51E-02	TSC22D3	 
PURA	 	transcription regulator	 	 	 	1.51E-02	MYC	 
CBX4	 	transcription regulator	 	 	 	1.51E-02	MYC	 
H1-2	 	other	 	 	 	1.51E-02	MYC	 
MIR101	 	group	 	 	 	1.51E-02	BCL2	 
SFRP4	 	transmembrane receptor	 	 	 	1.51E-02	MYC	 
EPHX2	 	enzyme	 	 	 	1.51E-02	HSPA5	 
IGFBP1	 	other	 	 	 	1.51E-02	BCL2	 
IFT57	 	other	 	 	 	1.51E-02	BCL2	 
CR2	 	transmembrane receptor	 	 	 	1.51E-02	BCL2	 
PIM2	 	kinase	 	 	 	1.51E-02	MYC	 
OSBPL8	 	transporter	 	 	 	1.51E-02	HSPA5	 
IL2RB	 	transmembrane receptor	 	 	 	1.51E-02	MYC	 
GFAP	 	other	 	 	 	1.51E-02	HSPA5	 
CAMK2D	 	kinase	 	 	 	1.51E-02	BCL2	 
NDN	 	transcription regulator	 	 	 	1.51E-02	MYC	 
STMN1	 	other	 	 	 	1.51E-02	BCL2	 
cyclopiazonic acid	 	chemical - endogenous non-mammalian	 	 	 	1.51E-02	BCL2	 
cystamine	 	chemical drug	 	 	 	1.51E-02	BCL2	 
2-acetylaminofluorene	 	chemical toxicant	 	 	 	1.51E-02	BCL2	 
caffeic acid	 	chemical drug	 	 	 	1.51E-02	BCL2	 
mannose	 	chemical - endogenous mammalian	 	 	 	1.51E-02	HSPA5	 
lactacystin	 	chemical - protease inhibitor	 	 	 	1.52E-02	HSPA5,ZFP36L2	 
NRAS	 	enzyme	 	 	 	1.53E-02	BCL2,PTPRC	 
IRF3	 	transcription regulator	 	 	 	1.55E-02	AHNAK,HLA-F	 
CD 437	 	chemical drug	 	 	 	1.60E-02	HSP90AA1,MYC	 
cryptotanshinone	 	chemical drug	 	 	 	1.61E-02	BCL2	 
PLC	 	group	 	 	 	1.61E-02	MYC	 
PI-103	 	chemical - kinase inhibitor	 	 	 	1.61E-02	BCL2	 
DDX25	 	enzyme	 	 	 	1.61E-02	BCL2	 
p85 (pik3r)	 	group	 	 	 	1.61E-02	BCL2	 
GIP	 	other	 	 	 	1.61E-02	BCL2	 
PHB2	 	transcription regulator	 	 	 	1.61E-02	SOCS3	 
mir-7	 	microRNA	 	 	 	1.61E-02	SLC2A3	 
mir-451	 	microRNA	 	 	 	1.61E-02	MYC	 
MXI1	 	transcription regulator	 	 	 	1.61E-02	MYC	 
PPP2R5C	 	other	 	 	 	1.61E-02	BCL2	 
PDGFRA	 	kinase	 	 	 	1.61E-02	MYC	 
GAL	 	other	 	 	 	1.61E-02	BCL2	 
MAZ	 	transcription regulator	 	 	 	1.61E-02	MYC	 
NCAM1	 	other	 	 	 	1.61E-02	MALAT1	 
DDX17	 	enzyme	 	 	 	1.61E-02	MYC	 
DROSHA	 	enzyme	 	 	 	1.61E-02	MYC	 
FABP5	 	transporter	 	 	 	1.61E-02	SOCS3	 
TOR1A	 	enzyme	 	 	 	1.61E-02	HSPA5	 
HNRNPU	 	transporter	 	 	 	1.61E-02	MYC	 
TARBP2	 	other	 	 	 	1.61E-02	MYC	 
PLD2	 	enzyme	 	 	 	1.61E-02	BCL2	 
CBFA2T3	 	transcription regulator	 	 	 	1.61E-02	PTPRC	 
DAXX	 	transcription regulator	 	 	 	1.61E-02	BCL2	 
C5	 	other	 	 	 	1.61E-02	SOCS3	 
ethyl pyruvate	 	chemical drug	 	 	 	1.61E-02	BCL2	 
coenzyme Q10	 	chemical drug	 	 	 	1.61E-02	BCL2	 
decursin	 	chemical - endogenous non-mammalian	 	 	 	1.61E-02	MYC	 
actinonin	 	chemical reagent	 	 	 	1.61E-02	BCL2	 
isoliquiritigenin	 	chemical - endogenous non-mammalian	 	 	 	1.61E-02	BCL2	 
nimodipine	 	chemical drug	 	 	 	1.61E-02	MYC	 
zearalenone	 	chemical toxicant	 	 	 	1.61E-02	MYC	 
clenbuterol	 	chemical drug	 	 	 	1.61E-02	SOCS3	 
bombesin	 	chemical - endogenous mammalian	 	 	 	1.61E-02	MYC	 
oxysterol	 	chemical - endogenous mammalian	 	 	 	1.61E-02	MYC	 
ethidium	 	chemical drug	 	 	 	1.61E-02	BCL2	 
ARNT2	 	transcription regulator	 	 	 	1.63E-02	SLC2A3,TSC22D3	 
ERG	 	transcription regulator	 	 	 	1.65E-02	PIM1,TSC22D3	 
1,2-dithiol-3-thione	 	chemical reagent	 	 	 	1.65E-02	HSP90AA1,HSP90AB1	 
BMP2	 	growth factor	 	 	 	1.66E-02	BCL2,MYC	 
GLI1	 	transcription regulator	 	 	 	1.69E-02	BCL2,PIM1	 
N(6)-(3-iodobenzyl)-5'-N-methylcarboxamidoadenosine	 	chemical drug	 	 	 	1.70E-02	MYC	 
Fgfr	 	group	 	 	 	1.70E-02	HSPA5	 
RNF20	 	enzyme	 	 	 	1.70E-02	MYC	 
OPA1	 	enzyme	 	 	 	1.70E-02	HSPA5	 
Endothelin	 	group	 	 	 	1.70E-02	MYC	 
AURKA	 	kinase	 	 	 	1.70E-02	MYC	 
S100B	 	other	 	 	 	1.70E-02	MYC	 
MED12	 	transcription regulator	 	 	 	1.70E-02	MYC	 
PLCG2	 	enzyme	 	 	 	1.70E-02	BCL2	 
SEL1L	 	other	 	 	 	1.70E-02	HSPA5	 
CRHR1	 	G-protein coupled receptor	 	 	 	1.70E-02	SLC2A3	 
PLA2G4A	 	enzyme	 	 	 	1.70E-02	MYC	 
AKR1B1	 	enzyme	 	 	 	1.70E-02	BCL2	 
CD22	 	transmembrane receptor	 	 	 	1.70E-02	MYC	 
ITGA6	 	transmembrane receptor	 	 	 	1.70E-02	BCL2	 
CREB3	 	transcription regulator	 	 	 	1.70E-02	HSPA5	 
RPS6KA3	 	kinase	 	 	 	1.70E-02	MYC	 
PARP9	 	enzyme	 	 	 	1.70E-02	HLA-E	 
CREB3L1	 	transcription regulator	 	 	 	1.70E-02	HSPA5	 
YY2	 	transcription regulator	 	 	 	1.70E-02	MYC	 
ellagic acid	 	chemical - endogenous non-mammalian	 	 	 	1.70E-02	BCL2	 
sertraline	 	chemical drug	 	 	 	1.70E-02	BCL2	 
magnolol	 	chemical - endogenous non-mammalian	 	 	 	1.70E-02	BCL2	 
acyclic retinoid	 	chemical drug	 	 	 	1.70E-02	MYC	 
glycyrrhetinic acid	 	chemical drug	 	 	 	1.70E-02	BCL2	 
piperine	 	chemical drug	 	 	 	1.70E-02	BCL2	 
neuroprotectin D1	 	chemical - endogenous mammalian	 	 	 	1.70E-02	BCL2	 
BMP4	 	growth factor	 	 	 	1.71E-02	BCL2,MYC	 
LDLR	 	transporter	 	 	 	1.77E-02	HSPA5,MYC	 
SP3	 	transcription regulator	 	 	 	1.77E-02	HSPA5,SLC2A3	 
Immunoglobulin	 	complex	 	 	 	1.77E-02	BCL2,MYC,SOCS3	 
prostaglandin E1	 	chemical - endogenous mammalian	 	 	 	1.79E-02	MYC	 
Rp-cAMPS	 	chemical - kinase inhibitor	 	 	 	1.79E-02	BCL2	 
rituximab	 	biologic drug	 	 	 	1.79E-02	BCL2	 
trastuzumab	 	biologic drug	 	 	 	1.79E-02	MYC	 
SULF2	 	enzyme	 	 	 	1.79E-02	BCL2	 
CREBZF	 	transcription regulator	 	 	 	1.79E-02	HSPA5	 
artesunic acid	 	chemical drug	 	 	 	1.79E-02	BCL2	 
IL31	 	other	 	 	 	1.79E-02	SOCS3	 
CCK	 	other	 	 	 	1.79E-02	HSPA5	 
CFB	 	peptidase	 	 	 	1.79E-02	HSPA5	 
NOD1	 	other	 	 	 	1.79E-02	CYLD	 
CHEK1	 	kinase	 	 	 	1.79E-02	MYC	 
mir-143	 	microRNA	 	 	 	1.79E-02	BCL2	 
AICDA	 	enzyme	 	 	 	1.79E-02	SOCS3	 
MNT	 	transcription regulator	 	 	 	1.79E-02	TXNIP	 
PDCD4	 	other	 	 	 	1.79E-02	MYC	 
IL21R	 	transmembrane receptor	 	 	 	1.79E-02	SOCS3	 
TMBIM6	 	other	 	 	 	1.79E-02	HSPA5	 
EPHA2	 	kinase	 	 	 	1.79E-02	BCL2	 
ERF	 	transcription regulator	 	 	 	1.79E-02	MYC	 
MST1R	 	kinase	 	 	 	1.79E-02	MYC	 
cuprizone	 	chemical toxicant	 	 	 	1.79E-02	SOCS3	 
PS-1145	 	chemical - kinase inhibitor	 	 	 	1.79E-02	HSPA5	 
thioridazine	 	chemical drug	 	 	 	1.79E-02	SLC2A3	 
leuprolide	 	biologic drug	 	 	 	1.79E-02	BCL2	 
idarubicin	 	chemical drug	 	 	 	1.79E-02	BCL2	 
lycopene	 	chemical drug	 	 	 	1.79E-02	BCL2	 
dichlororibofuranosylbenzimidazole	 	chemical toxicant	 	 	 	1.79E-02	MYC	 
Pkc(s)	 	group	 	 	 	1.85E-02	BCL2,HSPA5	 
carbon tetrachloride	 	chemical toxicant	 	 	 	1.85E-02	HSP90AA1,MYC	 
puromycin	 	chemical - endogenous non-mammalian	 	 	 	1.89E-02	HSPA5	 
dacinostat	 	chemical drug	 	 	 	1.89E-02	BCL2	 
ssRNA40	 	chemical reagent	 	 	 	1.89E-02	SOCS3	 
CYB5R4	 	enzyme	 	 	 	1.89E-02	HSPA5	 
ERVW-1	 	other	 	 	 	1.89E-02	HSPA5	 
STAP2	 	other	 	 	 	1.89E-02	MYC	 
MPZ	 	other	 	 	 	1.89E-02	HSPA5	 
miR-296-5p (miRNAs w/seed GGGCCCC)	 	mature microRNA	 	 	 	1.89E-02	BCL2	 
MLX	 	transcription regulator	 	 	 	1.89E-02	TXNIP	 
KLF10	 	transcription regulator	 	 	 	1.89E-02	BCL2	 
IAPP	 	other	 	 	 	1.89E-02	MYC	 
RFX1	 	transcription regulator	 	 	 	1.89E-02	MYC	 
WWOX	 	enzyme	 	 	 	1.89E-02	BCL2	 
PHB	 	transcription regulator	 	 	 	1.89E-02	BCL2	 
RFX3	 	transcription regulator	 	 	 	1.89E-02	MYC	 
ADRB1	 	G-protein coupled receptor	 	 	 	1.89E-02	HSPA5	 
RND3	 	enzyme	 	 	 	1.89E-02	BCL2	 
Usp17la (includes others)	 	peptidase	 	 	 	1.89E-02	MYC	 
HNRNPA1	 	enzyme	 	 	 	1.89E-02	MYC	 
PPP1R15A	 	other	 	 	 	1.89E-02	HSPA5	 
HULC	 	other	 	 	 	1.89E-02	BCL2	 
NCD-38	 	chemical reagent	 	 	 	1.89E-02	HSPA5	 
(1S,2R)-NCL-1	 	chemical reagent	 	 	 	1.89E-02	HSPA5	 
farnesol	 	chemical reagent	 	 	 	1.89E-02	HSPA5	 
naloxone	 	chemical drug	 	 	 	1.89E-02	BCL2	 
betaine	 	chemical - endogenous mammalian	 	 	 	1.89E-02	HSPA5	 
7-ketocholesterol	 	chemical - endogenous mammalian	 	 	 	1.89E-02	HSPA5	 
finasteride	 	chemical drug	 	 	 	1.89E-02	BCL2	 
PAX3-FOXO1	 	fusion gene/product	 	 	 	1.91E-02	HSP90AA1,ZFP36L2	 
AGN194204	 	chemical drug	 	 	 	1.93E-02	MYC,PIM1	 
E2F4	 	transcription regulator	 	 	 	1.94E-02	BCL2,MYC	 
TGM2	 	enzyme	 	 	 	1.98E-02	MYC,PIM1	 
Pkg	 	group	 	 	 	1.98E-02	BCL2	 
Ras homolog	 	group	 	 	 	1.98E-02	MYC	 
Aldose Reductase	 	group	 	 	 	1.98E-02	MYC	 
Hmgb1	 	transcription regulator	 	 	 	1.98E-02	BCL2	 
Collagen type IV	 	complex	 	 	 	1.98E-02	MYC	 
SRA1	 	transcription regulator	 	 	 	1.98E-02	SLC2A3	 
COL2A1	 	other	 	 	 	1.98E-02	HSPA5	 
DLX2	 	transcription regulator	 	 	 	1.98E-02	MYC	 
CDK8	 	kinase	 	 	 	1.98E-02	MYC	 
LIPG	 	enzyme	 	 	 	1.98E-02	BCL2	 
DDX5	 	enzyme	 	 	 	1.98E-02	MYC	 
CYP2J2	 	enzyme	 	 	 	1.98E-02	BCL2	 
CBX3	 	transcription regulator	 	 	 	1.98E-02	MYC	 
TNFRSF13B	 	transmembrane receptor	 	 	 	1.98E-02	BCL2	 
PCDH11Y	 	other	 	 	 	1.98E-02	MYC	 
TRIM21	 	enzyme	 	 	 	1.98E-02	MYC	 
THZ1	 	chemical - kinase inhibitor	 	 	 	1.98E-02	STK17B	 
acteoside	 	chemical - endogenous non-mammalian	 	 	 	1.98E-02	BCL2	 
tranilast	 	chemical drug	 	 	 	1.98E-02	TXNIP	 
PD 153035	 	chemical drug	 	 	 	1.98E-02	HSPA5	 
mangiferin	 	chemical - endogenous non-mammalian	 	 	 	1.98E-02	BCL2	 
dichloroacetic acid	 	chemical drug	 	 	 	1.98E-02	SLC2A3	 
alendronic acid	 	chemical drug	 	 	 	1.98E-02	BCL2	 
acetaldehyde	 	chemical - endogenous mammalian	 	 	 	1.98E-02	MYC	 
butaprost	 	chemical drug	 	 	 	1.98E-02	SOCS3	 
NGF	 	growth factor	 	 	 	2.01E-02	BCL2,MYC	 
epigallocatechin-gallate	 	chemical drug	 	 	 	2.01E-02	BCL2,MYC	 
prostaglandin A1	 	chemical - endogenous non-mammalian	 	 	 	2.07E-02	BCL2	 
IPMK	 	kinase	 	 	 	2.07E-02	HSP90AB1	 
WDR5	 	transcription regulator	 	 	 	2.07E-02	MYC	 
IgG1	 	complex	 	 	 	2.07E-02	BCL2	 
SLC2A4	 	transporter	 	 	 	2.07E-02	SLC2A3	 
IL2RA	 	transmembrane receptor	 	 	 	2.07E-02	MYC	 
LINC00963	 	other	 	 	 	2.07E-02	BCL2	 
STK4	 	kinase	 	 	 	2.07E-02	BCL2	 
IGFBP5	 	other	 	 	 	2.07E-02	BCL2	 
HFE	 	transmembrane receptor	 	 	 	2.07E-02	HSPA5	 
PTAFR	 	G-protein coupled receptor	 	 	 	2.07E-02	MYC	 
CXCR3	 	G-protein coupled receptor	 	 	 	2.07E-02	BCL2	 
GADD45A	 	other	 	 	 	2.07E-02	BCL2	 
ADIPOR1	 	transmembrane receptor	 	 	 	2.07E-02	BCL2	 
RPS6KA5	 	kinase	 	 	 	2.07E-02	MYC	 
EPCAM	 	other	 	 	 	2.07E-02	MYC	 
GRN	 	growth factor	 	 	 	2.07E-02	BCL2	 
CISH	 	other	 	 	 	2.07E-02	MYC	 
PTPN3	 	phosphatase	 	 	 	2.07E-02	MYC	 
RAPGEF3	 	other	 	 	 	2.07E-02	SOCS3	 
PDGFC	 	growth factor	 	 	 	2.07E-02	MYC	 
HSP90AB1	0.453	enzyme	 	 	 	2.07E-02	MYC	 
LILRB1	 	transmembrane receptor	 	 	 	2.07E-02	BCL2	 
bilirubin	 	chemical - endogenous mammalian	 	 	 	2.07E-02	HSPA5	 
probucol	 	chemical drug	 	 	 	2.07E-02	BCL2	 
GLP-1-(7-34)-amide	 	biologic drug	 	 	 	2.07E-02	BCL2	 
wogonin	 	chemical - endogenous non-mammalian	 	 	 	2.07E-02	BCL2	 
L-buthionine (SR)-sulfoximine	 	chemical drug	 	 	 	2.07E-02	BCL2	 
REL	 	transcription regulator	 	 	 	2.11E-02	BCL2,MYC	 
progesterone	 	chemical - endogenous mammalian	 	 	 	2.12E-02	BCL2,MYC,SLC2A3	 
MITF	 	transcription regulator	 	 	 	2.12E-02	BCL2,TXNIP	 
zidovudine	 	chemical drug	 	 	 	2.17E-02	MYC	 
alvespimycin	 	chemical drug	 	 	 	2.17E-02	BCL2	 
NfkB-RelA	 	complex	 	 	 	2.17E-02	BCL2	 
CTR9	 	other	 	 	 	2.17E-02	MYC	 
HTATIP2	 	transcription regulator	 	 	 	2.17E-02	MYC	 
KIF3A	 	enzyme	 	 	 	2.17E-02	MYC	 
HSPA9	 	other	 	 	 	2.17E-02	MYC	 
EYA1	 	phosphatase	 	 	 	2.17E-02	MYC	 
CETP	 	enzyme	 	 	 	2.17E-02	HSPA5	 
desipramine	 	chemical drug	 	 	 	2.17E-02	BCL2	 
diallyl trisulfide	 	chemical - endogenous non-mammalian	 	 	 	2.17E-02	BCL2	 
DL-fructose	 	chemical - endogenous mammalian	 	 	 	2.17E-02	TXNIP	 
cannabidiol	 	chemical drug	 	 	 	2.17E-02	SOCS3	 
SMAD4	 	transcription regulator	 	 	 	2.17E-02	MYC,PTPRC	 
indomethacin	 	chemical drug	 	 	 	2.19E-02	MYC,PIM1	 
methotrexate	 	chemical drug	 	 	 	2.22E-02	MYC,SOCS3	 
GATA3	 	transcription regulator	 	 	 	2.24E-02	BCL2,MYC	 
IL33	 	cytokine	 	 	 	2.26E-02	NFKBIZ,SOCS3	 
risperidone	 	chemical drug	 	 	 	2.26E-02	BCL2	 
IL36B	 	cytokine	 	 	 	2.26E-02	NFKBIZ	 
vasoactive intestinal peptide	 	biologic drug	 	 	 	2.26E-02	BCL2	 
MAP3K3	 	kinase	 	 	 	2.26E-02	BCL2	 
miR-181a-5p (and other miRNAs w/seed ACAUUCA)	 	mature microRNA	 	 	 	2.26E-02	BCL2	 
mir-26	 	microRNA	 	 	 	2.26E-02	BCL2	 
SAFB2	 	other	 	 	 	2.26E-02	HLA-E	 
RACK1	 	enzyme	 	 	 	2.26E-02	MYC	 
DRAP1	 	transcription regulator	 	 	 	2.26E-02	MYC	 
NTRK1	 	kinase	 	 	 	2.26E-02	BCL2	 
Mt2	 	other	 	 	 	2.26E-02	MYC	 
carvedilol	 	chemical drug	 	 	 	2.26E-02	MYC	 
bisindolylmaleimide iv	 	chemical - kinase inhibitor	 	 	 	2.26E-02	MYC	 
chelerythrine	 	chemical drug	 	 	 	2.26E-02	PIM1	 
diosgenin	 	chemical - endogenous non-mammalian	 	 	 	2.26E-02	BCL2	 
tacrolimus	 	chemical drug	 	 	 	2.33E-02	BCL2,MYC	 
dibutyl phthalate	 	chemical toxicant	 	 	 	2.35E-02	MYC	 
plumbagin	 	chemical toxicant	 	 	 	2.35E-02	BCL2	 
calpain	 	complex	 	 	 	2.35E-02	HSPA5	 
Smad	 	complex	 	 	 	2.35E-02	MYC	 
TNFRSF4	 	transmembrane receptor	 	 	 	2.35E-02	BCL2	 
E2F5	 	transcription regulator	 	 	 	2.35E-02	MYC	 
BCL2L11	 	other	 	 	 	2.35E-02	BCL2	 
mir-124	 	microRNA	 	 	 	2.35E-02	BCL2	 
HDAC9	 	transcription regulator	 	 	 	2.35E-02	BCL2	 
SENP1	 	peptidase	 	 	 	2.35E-02	MYC	 
TRPV4	 	ion channel	 	 	 	2.35E-02	SOCS3	 
SSTR2	 	G-protein coupled receptor	 	 	 	2.35E-02	BCL2	 
ochratoxin A	 	chemical toxicant	 	 	 	2.35E-02	BCL2	 
amitriptyline	 	chemical drug	 	 	 	2.35E-02	SLC2A3	 
alpha-tocopherol	 	chemical drug	 	 	 	2.35E-02	BCL2	 
ceruletide	 	biologic drug	 	 	 	2.35E-02	HSPA5	 
kaempferol	 	chemical toxicant	 	 	 	2.35E-02	BCL2	 
UCN-01	 	chemical drug	 	 	 	2.35E-02	BCL2	 
SREBF1	 	transcription regulator	 	 	 	2.38E-02	BCL2,HSPA5	 
NfkB1-RelA	 	complex	 	 	 	2.45E-02	MYC	 
thyroid hormone receptor	 	group	 	 	 	2.45E-02	MYC	 
CDC73	 	other	 	 	 	2.45E-02	MYC	 
mir-148	 	microRNA	 	 	 	2.45E-02	BCL2	 
miR-203a-3p (and other miRNAs w/seed UGAAAUG)	 	mature microRNA	 	 	 	2.45E-02	SOCS3	 
miR-24-3p (and other miRNAs w/seed GGCUCAG)	 	mature microRNA	 	 	 	2.45E-02	MYC	 
LTBP1	 	other	 	 	 	2.45E-02	PIM1	 
MTA3	 	transcription regulator	 	 	 	2.45E-02	MYC	 
MTA2	 	transcription regulator	 	 	 	2.45E-02	MYC	 
CD9	 	other	 	 	 	2.45E-02	MYC	 
HSPD1	 	enzyme	 	 	 	2.45E-02	SOCS3	 
KAT2A	 	enzyme	 	 	 	2.45E-02	HSPA5	 
BAG1	 	other	 	 	 	2.45E-02	BCL2	 
acetylcholine	 	chemical - endogenous mammalian	 	 	 	2.45E-02	SOCS3	 
amino acids	 	chemical - endogenous mammalian	 	 	 	2.45E-02	MYC	 
arsenic	 	chemical toxicant	 	 	 	2.45E-02	HSP90AA1	 
methyl-beta-cyclodextrin	 	chemical drug	 	 	 	2.45E-02	MYC	 
lithocholic acid	 	chemical - endogenous mammalian	 	 	 	2.54E-02	BCL2	 
IL17C	 	cytokine	 	 	 	2.54E-02	BCL2	 
MAC	 	complex	 	 	 	2.54E-02	BCL2	 
PROCR	 	other	 	 	 	2.54E-02	MYC	 
GAS6	 	growth factor	 	 	 	2.54E-02	SOCS3	 
NCL	 	other	 	 	 	2.54E-02	MYC	 
BCAP31	 	transporter	 	 	 	2.54E-02	HSPA5	 
MAP2K2	 	kinase	 	 	 	2.54E-02	MYC	 
CTSB	 	peptidase	 	 	 	2.54E-02	MYC	 
ECSIT	 	transcription regulator	 	 	 	2.54E-02	PIM1	 
ESRRB	 	ligand-dependent nuclear receptor	 	 	 	2.54E-02	BCL2	 
Mt1	 	other	 	 	 	2.54E-02	MYC	 
AZGP1	 	transporter	 	 	 	2.54E-02	MYC	 
rimonabant	 	chemical drug	 	 	 	2.54E-02	HSPA5	 
isoflurane	 	chemical drug	 	 	 	2.54E-02	BCL2	 
WR 1065	 	chemical drug	 	 	 	2.54E-02	MYC	 
rifaximin	 	chemical drug	 	 	 	2.54E-02	HSP90AA1	 
progestin	 	chemical drug	 	 	 	2.54E-02	BCL2	 
TLR3	 	transmembrane receptor	 	 	 	2.56E-02	NFKBIZ,SOCS3	 
YAP1	 	transcription regulator	 	 	 	2.61E-02	MYC,SLC2A3	 
SPI1	 	transcription regulator	 	 	 	2.63E-02	MYC,PTPRC	 
HDAC1	 	transcription regulator	 	 	 	2.63E-02	MYC,TSC22D3	 
Ca2+	 	chemical - endogenous mammalian	 	 	 	2.63E-02	BCL2,HSPA5	 
LIN28B	 	other	 	 	 	2.63E-02	MYC	 
Mir122a,b	 	group	 	 	 	2.63E-02	BCL2	 
ATG5	 	other	 	 	 	2.63E-02	HSPA5	 
CLDN6	 	other	 	 	 	2.63E-02	HSPA5	 
FABP4	 	transporter	 	 	 	2.63E-02	SOCS3	 
CD69	 	transmembrane receptor	 	 	 	2.63E-02	SOCS3	 
CD47	 	transmembrane receptor	 	 	 	2.63E-02	MYC	 
JAK inhibitor I	 	chemical - kinase inhibitor	 	 	 	2.63E-02	SOCS3	 
imipramine	 	chemical drug	 	 	 	2.63E-02	SLC2A3	 
MALP-2s	 	chemical reagent	 	 	 	2.63E-02	CYLD	 
apomorphine	 	chemical drug	 	 	 	2.63E-02	BCL2	 
phorbol 12,13-didecanoate	 	chemical toxicant	 	 	 	2.63E-02	MYC	 
L-arginine	 	chemical - endogenous mammalian	 	 	 	2.72E-02	BCL2	 
SMTNL1	 	other	 	 	 	2.72E-02	HSP90AB1	 
