© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
(E)-9-(2-nitrovinyl)anthracene	 	chemical reagent	 	 	2.47E-02	MYC	 
nordihydrocapsiate	 	chemical reagent	 	 	2.47E-02	CD69	 
tempo	 	chemical reagent	 	 	2.47E-02	CFLAR	 
fomepizole	 	chemical drug	 	 	2.47E-02	CCL5	 
2,2-dimethylbutyric acid	 	chemical drug	 	 	2.47E-02	MYC	 
N-methylsulfonyl-12,12-dibromododec-11-enamide	 	chemical reagent	 	 	2.47E-02	S100A8	 
idronoxil	 	chemical drug	 	 	2.47E-02	CFLAR	 
GKT137831	 	chemical drug	 	 	2.47E-02	XBP1	 
5-phenylvaleric acid	 	chemical reagent	 	 	2.47E-02	XBP1	 
AVI-4126	 	biologic drug	 	 	2.47E-02	MYC	 
L-alpha-hydroxyglutarate	 	chemical - endogenous mammalian	 	 	2.47E-02	IL7R	 
miR-34a-5p (and other miRNAs w/seed GGCAGUG)	 	mature microRNA	 	-0.305	2.49E-02	CD69,FOXP1,MYC,TMEM154	 
FGF2	 	growth factor	 	0.705	2.51E-02	CFLAR,ENO1,ITGA4,JUN,MYC,RAF1,S100A8,VIM	 
lactacystin	 	chemical - protease inhibitor	 	0.557	2.53E-02	ATP1A1,CD69,CFLAR,FTL,HLA-C	 
ZEB1	 	transcription regulator	 	 	2.53E-02	CCR2,CD74,VIM	 
IFI16	 	transcription regulator	 	 	2.53E-02	CCL5,IL2RB,IL7R	 
Bay 11-7082	 	chemical - kinase inhibitor	 	 	2.53E-02	CCL5,CCR2,IL2RB	 
NRG1	 	growth factor	 	1.544	2.54E-02	EEF1A1,GLS,JUN,MYC,S100B,VIM	 
TNFSF11	 	cytokine	 	0.447	2.54E-02	CCL5,ITGAL,JUN,MYC,PRDM1,SEL1L	 
EBF1	 	transcription regulator	 	-1.131	2.55E-02	CCL5,PIK3R1,PRDM1,RAF1	 
dithiothreitol	 	chemical reagent	 	 	2.55E-02	MYC,SEL1L	 
PML-RARA	 	fusion gene/product	 	 	2.55E-02	ATM,JUN	 
fucoidin	 	chemical reagent	 	 	2.55E-02	CCL5,XBP1	 
STAT6	 	transcription regulator	 	0.115	2.61E-02	CCL5,CCR5,CD69,DOCK10,IL18R1,PREX1,VIM,XBP1	 
Notch	 	group	 	 	2.62E-02	ADAM12,MYC,RUNX3	 
GNA12	 	enzyme	 	 	2.71E-02	MYC,PIK3R1,VIM	 
PRNP	 	other	 	 	2.71E-02	ABCB1,CCL5,MYC	 
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	 	chemical toxicant	 	 	2.71E-02	CCL5,JUN,PTPRC	 
rottlerin	 	chemical toxicant	 	 	2.71E-02	BIRC3,IL32,JUN	 
CARD9	 	other	 	 	2.71E-02	CCL5,CCR5	 
TNFSF14	 	cytokine	 	 	2.71E-02	BIRC3,CCL5	 
VAV1	 	transcription regulator	 	 	2.71E-02	CD69,JUN	 
KRT17	 	other	 	 	2.71E-02	CCL5,CCR5	 
THBS4	 	other	 	 	2.71E-02	P4HB,SDF2L1	 
VAV2	 	transcription regulator	 	 	2.71E-02	CD69,VIM	 
TNFSF15	 	cytokine	 	 	2.71E-02	BIRC3,IL2RB	 
crocidolite asbestos	 	chemical toxicant	 	 	2.71E-02	JUN,MYC	 
vinblastine	 	chemical drug	 	 	2.71E-02	ABCB1,CCL5	 
ADORA2A	 	G-protein coupled receptor	 	0.000	2.74E-02	G3BP2,P4HB,SPTBN1,STK38	 
dextran sulfate	 	chemical drug	 	1.982	2.74E-02	ATM,CCL5,CCR2,CD74,MYC,S100A8	 
GATA4	 	transcription regulator	 	-0.747	2.78E-02	JUN,LRRFIP1,MYC,PRDM1,VIM	 
wortmannin	 	chemical - kinase inhibitor	 	0.064	2.78E-02	CCL5,CFLAR,JUN,MYC,VIM	 
fulvestrant	 	chemical drug	Inhibited	-2.170	2.78E-02	CAST,CCL5,CD74,JUN,MYC,XBP1	 
budesonide	 	chemical drug	 	 	2.80E-02	CCL5,FYN,JUN	 
MAP2K1/2	 	group	 	 	2.80E-02	JUN,MYC,VIM	 
MMP9	 	peptidase	 	 	2.80E-02	MATK,MYC,VIM	 
PLX5622	 	chemical drug	 	 	2.80E-02	CCL5,CCR2,IL2RB	 
IKBKG	 	kinase	 	0.317	2.80E-02	BIRC3,CCL5,CD247,CFLAR	 
collagenase	 	group	 	 	2.88E-02	ITGA4,JUN	 
ROR1	 	kinase	 	 	2.88E-02	GLS,VIM	 
deferasirox	 	chemical drug	 	 	2.88E-02	CD300A,JUN	 
mir-221	 	microRNA	 	 	2.88E-02	ATM,PIK3R1	 
PRKCZ	 	kinase	 	 	2.88E-02	JUN,MYC	 
EIF2AK4	 	kinase	 	 	2.88E-02	CD247,PRDM1	 
CDK5	 	kinase	 	 	2.88E-02	JUN,XBP1	 
VTN	 	other	 	 	2.88E-02	BHLHE40,ITGA4	 
N-(3-(aminomethyl)benzyl)acetamidine	 	chemical reagent	 	 	2.88E-02	ATM,CFLAR	 
miR-16-5p (and other miRNAs w/seed AGCAGCA)	 	mature microRNA	 	0.585	2.88E-02	EIF4G2,JUN,PNN,RAF1,WIPF1	 
Gsk3	 	group	 	 	2.89E-02	CFLAR,JUN,MYC	 
PIN1	 	enzyme	 	 	2.89E-02	MYC,RUNX3,XBP1	 
fingolimod	 	chemical drug	 	 	2.89E-02	CCL5,CCR2,CD69	 
IFN alpha/beta	 	group	 	 	2.98E-02	CCL5,CCR2,CD69	 
PPP3CA	 	phosphatase	 	 	2.98E-02	FTL,S100B,VIM	 
GAST	 	other	 	 	2.98E-02	JUN,PIK3R1,RUNX3	 
dehydroisoandrosterone	 	chemical - endogenous mammalian	 	 	2.98E-02	CCR2,MYC,RACK1	 
hydrocortisone	 	chemical - endogenous mammalian	 	0.000	3.00E-02	BCLAF1,GNAS,PTPN4,S100A8	 
TERT	 	enzyme	 	 	3.00E-02	MYC,SSR3,VIM,XBP1	 
SP110	 	transcription regulator	 	-1.000	3.00E-02	ATM,CD74,DICER1,MYC	 
triptolide	 	chemical drug	 	-1.067	3.00E-02	CCR5,DPP4,JUN,MYC	 
quercetin	 	chemical drug	 	 	3.00E-02	IL32,ITGAL,JUN,MYC	 
AR	 	ligand-dependent nuclear receptor	 	-0.730	3.04E-02	ACTR3,CAST,CCL5,CFLAR,ERN1,MYC,VIM,WIPF1,XBP1	 
IGF1R	 	transmembrane receptor	 	0.676	3.05E-02	ATM,CCL5,CD300A,CD53,MYC,PKM	 
prostaglandin J2	 	chemical - endogenous mammalian	 	 	3.05E-02	CFLAR,PSMC5	 
Cdk	 	group	 	 	3.05E-02	CCL5,MYC	 
IL23A	 	cytokine	 	 	3.05E-02	IL18R1,S100A8	 
MMP14	 	peptidase	 	 	3.05E-02	CCL5,STK38	 
mir-25	 	microRNA	 	 	3.05E-02	MYLIP,SCAF11	 
GJA1	 	transporter	 	 	3.05E-02	CD69,VIM	 
UBE2I	 	enzyme	 	 	3.05E-02	TAP1,XBP1	 
ADRB	 	group	 	0.000	3.07E-02	BHLHE40,CFLAR,JUN,LBH	 
SOCS1	 	other	Activated	2.000	3.07E-02	CD69,CFLAR,IL2RB,JUN	 
ritonavir	 	chemical drug	 	 	3.07E-02	ABCB1,ABHD2,EIF5,MYC	 
TGFA	 	growth factor	 	 	3.08E-02	BIRC3,CCL5,VIM	 
MBD3	 	other	 	 	3.08E-02	DPP4,MYC,PTPN4	 
MTPN	 	transcription regulator	 	 	3.08E-02	JUN,MYC,S100A8	 
ZBTB17	 	transcription regulator	 	 	3.08E-02	BHLHE40,JUN,SPTBN1	 
RARA	 	ligand-dependent nuclear receptor	 	1.067	3.13E-02	ABHD2,CD53,HLA-C,ITGA4,JUN,MYC,XBP1	 
PP2/AG1879 tyrosine kinase inhibitor	 	chemical - kinase inhibitor	 	 	3.18E-02	BIRC3,IL32,VIM	 
TRAF2	 	enzyme	 	 	3.18E-02	BIRC3,CCL5,CFLAR	 
YY1	 	transcription regulator	 	 	3.18E-02	BTF3,CCR5,EEF1B2,EIF4G2,MYC,VIM	 
CAV1	 	transmembrane receptor	 	 	3.21E-02	ATM,NPM1,SPAG9,VIM	 
EIF4EBP1	 	translation regulator	 	 	3.22E-02	CFLAR,MYC	 
ANXA2	 	other	 	 	3.22E-02	JUN,MYC	 
FHIT	 	enzyme	 	 	3.22E-02	RANBP2,VIM	 
PLAT	 	peptidase	 	 	3.22E-02	JUN,MYC	 
green tea polyphenol	 	chemical drug	 	 	3.22E-02	JUN,PIK3R1	 
STAT5B	 	transcription regulator	 	0.000	3.23E-02	ABCB1,ATM,BIRC3,CFLAR,IL2RB,MYC	 
PD 180970	 	chemical - kinase inhibitor	 	 	3.27E-02	MYC	 
aloe-emodin	 	chemical toxicant	 	 	3.27E-02	ATM	 
chitinase	 	group	 	 	3.27E-02	CCL5	 
TEC/BTK/ITK/TXK/BMX	 	group	 	 	3.27E-02	CD69	 
Esr1-Esr1-estrogen-estrogen	 	complex	 	 	3.27E-02	MYC	 
tylophorine	 	chemical drug	 	 	3.27E-02	JUN	 
CACTIN	 	other	 	 	3.27E-02	CCL5	 
IRF3-IRF7	 	complex	 	 	3.27E-02	CCL5	 
NPSR1	 	G-protein coupled receptor	 	 	3.27E-02	MYC	 
FICD	 	enzyme	 	 	3.27E-02	DNAJB1	 
GPR65	 	G-protein coupled receptor	 	 	3.27E-02	MYC	 
ATF6B	 	transcription regulator	 	 	3.27E-02	XBP1	 
USE1	 	other	 	 	3.27E-02	XBP1	 
GLIPR2	 	other	 	 	3.27E-02	VIM	 
LINC00887	 	other	 	 	3.27E-02	VIM	 
MLK4B	 	other	 	 	3.27E-02	JUN	 
TRIL	 	other	 	 	3.27E-02	CCL5	 
XRN2	 	enzyme	 	 	3.27E-02	MYC	 
DACT3	 	other	 	 	3.27E-02	MYC	 
asparagine	 	chemical - endogenous mammalian	 	 	3.27E-02	OAZ1	 
proanthocyanidin derivative	 	chemical - other	 	 	3.27E-02	JUN	 
PDLIM1	 	transcription regulator	 	 	3.27E-02	VIM	 
dinaciclib	 	chemical drug	 	 	3.27E-02	XBP1	 
NXF1	 	other	 	 	3.27E-02	ITGAL	 
Tcrb-V3	 	group	 	 	3.27E-02	CD69	 
Nc2	 	complex	 	 	3.27E-02	MYC	 
EIF3I	 	translation regulator	 	 	3.27E-02	MYC	 
RAB11FIP3	 	other	 	 	3.27E-02	JUN	 
N-docosahexaenoylethanolamine	 	chemical - endogenous mammalian	 	 	3.27E-02	JUN	 
LARP1	 	translation regulator	 	 	3.27E-02	PABPC1	 
TTR	 	transporter	 	 	3.27E-02	XBP1	 
CDC25B	 	phosphatase	 	 	3.27E-02	MYC	 
FZD1	 	G-protein coupled receptor	 	 	3.27E-02	ABCB1	 
G0S2	 	other	 	 	3.27E-02	MYC	 
UFD1	 	peptidase	 	 	3.27E-02	CCL5	 
SLA2	 	other	 	 	3.27E-02	CD69	 
miR-1285-3p (and other miRNAs w/seed CUGGGCA)	 	mature microRNA	 	 	3.27E-02	VIM	 
mir-138	 	microRNA	 	 	3.27E-02	VIM	 
crocin	 	chemical drug	 	 	3.27E-02	XBP1	 
LIMK1	 	kinase	 	 	3.27E-02	MYC	 
TIAM1	 	other	 	 	3.27E-02	JUN	 
GCLC	 	enzyme	 	 	3.27E-02	JUN	 
CD151	 	other	 	 	3.27E-02	CD69	 
NPLOC4	 	other	 	 	3.27E-02	CCL5	 
TCF20	 	transcription regulator	 	 	3.27E-02	MYC	 
NME2	 	kinase	 	 	3.27E-02	MYC	 
SOS1	 	other	 	 	3.27E-02	CD69	 
XPO5	 	other	 	 	3.27E-02	DICER1	 
LSM1	 	other	 	 	3.27E-02	NPM1	 
CTCFL	 	transcription regulator	 	 	3.27E-02	PKM	 
DDX19B	 	enzyme	 	 	3.27E-02	ATM	 
SNRK	 	kinase	 	 	3.27E-02	MYC	 
A-Fos	 	chemical reagent	 	 	3.27E-02	MYC	 
CFL1	 	other	 	 	3.27E-02	JUN	 
CRLF1	 	other	 	 	3.27E-02	CD69	 
SLC9A3R2	 	transporter	 	 	3.27E-02	MYC	 
DGKA	 	kinase	 	 	3.27E-02	CD69	 
HSPH1	 	other	 	 	3.27E-02	MYC	 
ACP1	 	phosphatase	 	 	3.27E-02	MYC	 
TOP2A	 	enzyme	 	 	3.27E-02	MYC	 
PODXL	 	kinase	 	 	3.27E-02	VIM	 
PAK2	 	kinase	 	 	3.27E-02	CD69	 
RPL5	 	other	 	 	3.27E-02	MYC	 
MAD1L1	 	other	 	 	3.27E-02	MYC	 
abrocitinib	 	chemical drug	 	 	3.27E-02	MYC	 
KD025	 	chemical drug	 	 	3.27E-02	PRDM1	 
5,6,7,8-tetrahydrobiopterin	 	chemical - endogenous mammalian	 	 	3.27E-02	MYC	 
phenformin	 	chemical drug	 	 	3.27E-02	XBP1	 
bilobalide	 	chemical - endogenous non-mammalian	 	 	3.27E-02	MYC	 
diamide	 	chemical reagent	 	 	3.27E-02	CD247	 
alpha-methylhydrocinnamic acid	 	chemical - endogenous mammalian	 	 	3.27E-02	MYC	 
ibotenic acid	 	chemical toxicant	 	 	3.27E-02	JUN	 
dihydrosphingosine 1-phosphate	 	chemical - endogenous mammalian	 	 	3.27E-02	ERN1	 
moxifloxacin	 	chemical drug	 	 	3.27E-02	CCR2	 
H-8	 	chemical toxicant	 	 	3.27E-02	MYC	 
4-methylcatechol	 	chemical - endogenous mammalian	 	 	3.27E-02	JUN	 
sodium alum	 	chemical drug	 	 	3.27E-02	TPT1	 
MS645	 	chemical reagent	 	 	3.27E-02	MYC	 
CCI-007	 	chemical reagent	 	 	3.27E-02	MYC	 
WZB117	 	chemical reagent	 	 	3.27E-02	S100A8	 
microcystin-LR	 	chemical toxicant	 	 	3.27E-02	MYC	 
bisindolylmaleimide II	 	chemical - kinase inhibitor	 	 	3.27E-02	JUN	 
perillic acid	 	chemical - endogenous non-mammalian	 	 	3.27E-02	CD69	 
nor-binaltorphimine	 	chemical reagent	 	 	3.27E-02	CCR5	 
trehalose	 	chemical - endogenous mammalian	 	 	3.27E-02	VIM	 
rubitecan	 	chemical drug	 	 	3.27E-02	CFLAR	 
SMO	 	G-protein coupled receptor	 	 	3.37E-02	MYC,PRDM1,S100A8	 
histamine	 	chemical - endogenous mammalian	 	 	3.37E-02	CCL5,ITGA4,JUN	 
MIR124	 	group	 	 	3.40E-02	PTPRC,VIM	 
PRKCQ	 	kinase	 	 	3.40E-02	CD69,ITGAL	 
diclofenac	 	chemical drug	 	 	3.40E-02	LBH,MYC	 
SU6656	 	chemical toxicant	 	 	3.40E-02	MYC,ZFP36L1	 
alvocidib	 	chemical drug	 	 	3.40E-02	BIRC3,CFLAR	 
SN-38	 	chemical drug	 	 	3.40E-02	BIRC3,MYC	 
HNRNPA2B1	 	other	 	 	3.42E-02	ABCB1,DSE,MYC,PKM	 
LDLR	 	transporter	 	 	3.43E-02	CCL5,CCR2,CCR5,MYC,TAP1	 
MAFB	 	transcription regulator	 	 	3.47E-02	CAP1,IL7R,PRDM1	 
lithium	 	chemical drug	 	 	3.47E-02	JUN,XBP1,YBX1	 
RAF1	0.251	kinase	 	-0.520	3.49E-02	CD74,DUSP2,JUN,MYC,PRDM1	 
NFYA	 	transcription regulator	 	 	3.58E-02	ABCB1,JUN,PKM	 
MAPK3	 	kinase	 	 	3.58E-02	CD69,JUN,MYC	 
asoprisnil	 	chemical drug	 	 	3.58E-02	DPP4,IL2RB	 
TFDP1	 	transcription regulator	 	 	3.58E-02	ATM,MYC	 
ARRB2	 	other	 	 	3.58E-02	CCR2,MYC	 
NLRP12	 	other	 	 	3.58E-02	HLA-C,JUN	 
GAPDH	 	enzyme	 	 	3.58E-02	ENO1,HLA-C	 
PRKN	 	enzyme	 	 	3.58E-02	MYC,XBP1	 
rifampin	 	chemical drug	 	 	3.64E-02	ABCB1,ABHD2,DSE,EIF5	 
IKBKE	 	kinase	 	 	3.68E-02	BIRC3,CCL5,MYC	 
miR-29b-3p (and other miRNAs w/seed AGCACCA)	 	mature microRNA	 	 	3.68E-02	DUSP2,PIK3R1,ZFP36L1	 
mir-29	 	microRNA	 	 	3.68E-02	ADAM12,PIK3R1,ZFP36L1	 
LCN2	 	transporter	 	 	3.68E-02	CCL5,CCR5,VIM	 
IRF5	 	transcription regulator	 	 	3.68E-02	CCL5,MYC,PRDM1	 
MAP3K8	 	kinase	 	0.587	3.72E-02	BIRC3,CCR2,CCR5,JUN	 
JAK2	 	kinase	 	 	3.72E-02	CCL5,CFLAR,MYC,TAP1	 
RNASE2	 	enzyme	 	 	3.76E-02	CCL5,CD300A	 
xanthohumol	 	chemical drug	 	 	3.76E-02	BIRC3,MYC	 
NDRG1	 	kinase	 	 	3.76E-02	JUN,VIM	 
histone deacetylase inhibitor	 	chemical drug	 	 	3.76E-02	MYC,RAF1	 
TCL1A	 	transcription regulator	 	 	3.79E-02	IL17RA,MYO5A,S100A8	 
FADD	 	other	 	 	3.79E-02	BIRC3,JUN,MYC	 
nocodazole	 	chemical reagent	 	 	3.79E-02	CFLAR,FYN,RAF1	 
benzo(a)pyrene	 	chemical toxicant	 	-1.732	3.79E-02	ABCB1,ADAM12,FYN,JUN,RSRP1	 
RASSF1	 	other	 	 	3.90E-02	ABCB1,BHLHE40,MYC	 
CP-55940	 	chemical reagent	 	 	3.95E-02	JUN,MYC	 
rasagiline	 	chemical drug	 	 	3.95E-02	PIK3R1,RACK1	 
CYLD	 	transcription regulator	 	 	3.95E-02	IL7R,JUN	 
KDM2B	 	enzyme	 	 	3.95E-02	CCL5,CFLAR	 
SAA1	 	transporter	 	 	3.95E-02	CCL5,S100A8	 
thalidomide	 	chemical drug	 	 	3.95E-02	BIRC3,CFLAR	 
steroid	 	chemical - endogenous mammalian	 	 	3.95E-02	CCL5,MYC	 
GDF2	 	growth factor	 	 	4.00E-02	ANKH,ATP1A1,MYC	 
phorbol esters	 	chemical - other	 	 	4.00E-02	CERK,DUSP2,JUN	 
1,2-dioctanoyl-sn-glycerol	 	chemical reagent	 	 	4.08E-02	JUN	 
delta-12-prostaglandin J2	 	chemical - endogenous mammalian	 	 	4.08E-02	CFLAR	 
teniposide	 	chemical drug	 	 	4.08E-02	CCL5	 
TPPP2	 	other	 	 	4.08E-02	ATM	 
Integrinα	 	group	 	 	4.08E-02	ITGAL	 
MNK1/2	 	group	 	 	4.08E-02	MYC	 
Cpla2	 	group	 	 	4.08E-02	MYC	 
edratide	 	biologic drug	 	 	4.08E-02	ITGAL	 
luminespib	 	chemical drug	 	 	4.08E-02	RAF1	 
RNF187	 	enzyme	 	 	4.08E-02	JUN	 
Gpcr	 	group	 	 	4.08E-02	JUN	 
SSBP2	 	transcription regulator	 	 	4.08E-02	MYC	 
propolis	 	biologic drug	 	 	4.08E-02	CCL5	 
CC2D1A	 	transcription regulator	 	 	4.08E-02	CCL5	 
UTP18	 	other	 	 	4.08E-02	MYC	 
MCOLN2	 	ion channel	 	 	4.08E-02	CCL5	 
ZDHHC2	 	enzyme	 	 	4.08E-02	VIM	 
SNHG3	 	other	 	 	4.08E-02	MYC	 
ZNF750	 	transcription regulator	 	 	4.08E-02	S100A8	 
CREB3L4	 	transcription regulator	 	 	4.08E-02	ANKH	 
RECQL4	 	enzyme	 	 	4.08E-02	ABCB1	 
RSF1	 	transcription regulator	 	 	4.08E-02	CFLAR	 
IgD	 	complex	 	 	4.08E-02	PRDM1	 
TH1 Cytokine	 	group	 	 	4.08E-02	CCR5	 
MAP4K1	 	kinase	 	 	4.08E-02	BIRC3	 
Atf	 	group	 	 	4.08E-02	JUN	 
RAP1B	 	enzyme	 	 	4.08E-02	CCL5	 
FGR	 	kinase	 	 	4.08E-02	IL32	 
FAF1	 	other	 	 	4.08E-02	VIM	 
ERN2	 	kinase	 	 	4.08E-02	XBP1	 
CLDN1	 	other	 	 	4.08E-02	VIM	 
PUF60	 	other	 	 	4.08E-02	MYC	 
FZD7	 	G-protein coupled receptor	 	 	4.08E-02	MYC	 
TYMS	 	enzyme	 	 	4.08E-02	MYC	 
TLN1	 	other	 	 	4.08E-02	ITGAL	 
mir-190	 	microRNA	 	 	4.08E-02	VIM	 
miR-382-5p (miRNAs w/seed AAGUUGU)	 	mature microRNA	 	 	4.08E-02	VIM	 
miR-508-3p (miRNAs w/seed GAUUGUA)	 	mature microRNA	 	 	4.08E-02	VIM	 
MIR4269	 	microRNA	 	 	4.08E-02	MYC	 
miR-431-3p (miRNAs w/seed AGGUCGU)	 	mature microRNA	 	 	4.08E-02	DICER1	 
miR-873-5p (and other miRNAs w/seed CAGGAAC)	 	mature microRNA	 	 	4.08E-02	MYC	 
SFRP2	 	transmembrane receptor	 	 	4.08E-02	MYC	 
MRAS	 	enzyme	 	 	4.08E-02	VIM	 
ADAR	 	enzyme	 	 	4.08E-02	ADAM12	 
APAF1	 	other	 	 	4.08E-02	VIM	 
rigosertib	 	chemical drug	 	 	4.08E-02	MYC	 
RBM14	 	transcription regulator	 	 	4.08E-02	MYC	 
ICAM5	 	other	 	 	4.08E-02	CD69	 
WFS1	 	enzyme	 	 	4.08E-02	XBP1	 
ARHGEF25	 	other	 	 	4.08E-02	JUN	 
PSAP	 	enzyme	 	 	4.08E-02	BIRC3	 
RAP1GDS1	 	other	 	 	4.08E-02	MYC	 
KIDINS220	 	transcription regulator	 	 	4.08E-02	CD69	 
DCX	 	other	 	 	4.08E-02	ACTR3	 
CD59	 	other	 	 	4.08E-02	CD69	 
NME3	 	kinase	 	 	4.08E-02	VIM	 
ADAM8	 	peptidase	 	 	4.08E-02	CCL5	 
SH2B2	 	other	 	 	4.08E-02	MYC	 
TACC3	 	other	 	 	4.08E-02	ATM	 
AQP3	 	transporter	 	 	4.08E-02	CCL5	 
KIR2DL4	 	transmembrane receptor	 	 	4.08E-02	CD69	 
FRK	 	kinase	 	 	4.08E-02	FYN	 
HIVEP2	 	transcription regulator	 	 	4.08E-02	MYC	 
RAB7A	 	enzyme	 	 	4.08E-02	VIM	 
GNL2	 	enzyme	 	 	4.08E-02	MYC	 
PLAA	 	other	 	 	4.08E-02	IL32	 
talazoparib	 	chemical drug	 	 	4.08E-02	CCL5	 
H1f4	 	other	 	 	4.08E-02	MYC	 
GCLM	 	enzyme	 	 	4.08E-02	JUN	 
STK17B	 	kinase	 	 	4.08E-02	CFLAR	 
LGH447	 	chemical drug	 	 	4.08E-02	MYC	 
scoparone	 	chemical - endogenous non-mammalian	 	 	4.08E-02	MYC	 
fluticasone	 	chemical drug	 	 	4.08E-02	CCL5	 
temsirolimus	 	chemical drug	 	 	4.08E-02	MYC	 
CP 96345	 	chemical drug	 	 	4.08E-02	CCR5	 
butylated hydroxytoluene	 	chemical toxicant	 	 	4.08E-02	JUN	 
PD 150606	 	chemical - protease inhibitor	 	 	4.08E-02	CD69	 
Z-VRPR-FMK	 	chemical - protease inhibitor	 	 	4.08E-02	CFLAR	 
4-aminophenol	 	chemical - endogenous mammalian	 	 	4.08E-02	VIM	 
9-hydroxyoctadecadienoic acid	 	chemical - endogenous mammalian	 	 	4.08E-02	CCR2	 
miR-182-5p (and other miRNAs w/seed UUGGCAA)	 	mature microRNA	 	 	4.14E-02	ITGA4,MALAT1	 
CARM1	 	transcription regulator	 	 	4.14E-02	FTL,MYC	 
SET	 	phosphatase	 	 	4.14E-02	PTGES3,YBX1	 
CGS 21680	 	chemical reagent	 	 	4.14E-02	CCL5,CD69	 
pristane	 	chemical toxicant	 	 	4.14E-02	CCL5,VIM	 
ethionine	 	chemical toxicant	 	 	4.14E-02	MYC,TMSB10/TMSB4X	 
SB203580	 	chemical - kinase inhibitor	 	1.118	4.18E-02	CCL5,CD69,ENO1,ITGA4,JUN,MYC,PATJ,VIM	 
AG490	 	chemical - kinase inhibitor	 	 	4.23E-02	BIRC3,CCL5,MYC	 
medroxyprogesterone acetate	 	chemical drug	 	1.464	4.27E-02	CCL5,CCR5,JUN,MYC	 
1,25-dihydroxyvitamin D	 	chemical drug	 	 	4.34E-02	GLS,PTPRC	 
pimagedine	 	chemical drug	 	 	4.34E-02	CAST,CFLAR	 
CpG ODN 2006	 	chemical reagent	 	 	4.34E-02	BIRC3,CCL5,IL2RB	 
palmitic acid	 	chemical - endogenous mammalian	 	0.485	4.37E-02	BIRC3,CCL5,EEF1A1,ERN1,XBP1	 
streptozocin	 	chemical drug	 	0.038	4.44E-02	ABCB1,ATP1A1,GNAS,S100B,VIM	 
nitric oxide	 	chemical - endogenous mammalian	 	 	4.44E-02	IL7R,JUN,MYC,PDIA4	 
PPIF	 	enzyme	 	 	4.46E-02	CCL5,CCR2,CCR5	 
PP1	 	chemical - kinase inhibitor	 	 	4.54E-02	JUN,MYC	 
F7	 	peptidase	 	 	4.54E-02	EEF1A1,MYC	 
TLR7/8	 	group	 	 	4.54E-02	CFLAR,PNRC1	 
H-7	 	chemical - kinase inhibitor	 	 	4.54E-02	ABCB1,MYC	 
pentoxifylline	 	chemical drug	 	 	4.54E-02	CCL5,CCR5	 
eflornithine	 	chemical drug	 	 	4.54E-02	IL32,ITGAL	 
CD36	 	transmembrane receptor	 	 	4.57E-02	CCL5,ERN1,XBP1	 
IL10RA	 	transmembrane receptor	 	0.816	4.61E-02	ABCB1,ANKH,CCL5,CD69,NLRC5,TAP1	 
TNFRSF1A	 	transmembrane receptor	 	-1.131	4.61E-02	BIRC3,CCL5,CFLAR,JUN	 
ASPSCR1-TFE3	 	fusion gene/product	 	 	4.69E-02	ABHD2,BHLHE40,CAST	 
CD2	 	transmembrane receptor	 	 	4.74E-02	ITGAL,PTPRC	 
ATF1	 	transcription regulator	 	 	4.74E-02	ATP1A1,JUN	 
CSF1R	 	kinase	 	 	4.74E-02	JUN,MYC	 
CCR5	0.503	G-protein coupled receptor	 	 	4.74E-02	CCL5,CCR5	 
EZH2	 	transcription regulator	 	 	4.75E-02	BIRC3,CCL5,CCR5,IL18R1,MYC,PRDM1,S100A8	 
REL	 	transcription regulator	 	0.785	4.78E-02	BACH2,JUN,KAT6A,MYC,VIM	 
MAPK9	 	kinase	 	-0.149	4.79E-02	BIRC3,CCL5,JUN,MYC	 
UCP1	 	transporter	 	0.000	4.79E-02	BTF3,EEF1A1,ERN1,MYC	 
NR1I2	 	ligand-dependent nuclear receptor	 	0.605	4.79E-02	ABCB1,JUN,PDIA4,S100A8	 
torin1	 	chemical reagent	 	 	4.81E-02	ATP5F1E,ENO1,PKM	 
VDR	 	transcription regulator	 	-1.000	4.85E-02	ATM,JUN,LBH,MYC,S100A8	 
(R)-limonene	 	chemical toxicant	 	 	4.87E-02	CD69	 
Fcgr2	 	group	 	 	4.87E-02	CCL5	 
VAV	 	group	 	 	4.87E-02	CD69	 
Cbp/p300-Maf-Nfe2l2	 	complex	 	 	4.87E-02	FTL	 
BLVRA	 	enzyme	 	 	4.87E-02	JUN	 
ZMIZ1	 	other	 	 	4.87E-02	MYC	 
KLF17	 	transcription regulator	 	 	4.87E-02	VIM	 
Crnde	 	other	 	 	4.87E-02	MYC	 
EIF3M	 	other	 	 	4.87E-02	EIF3F	 
AQP11	 	transporter	 	 	4.87E-02	MYC	 
Cr3	 	complex	 	 	4.87E-02	FOXP1	 
NEFL	 	other	 	 	4.87E-02	MYO5A	 
PRKACB	 	kinase	 	 	4.87E-02	MYC	 
PLSCR1	 	enzyme	 	 	4.87E-02	MYC	 
AP2M1	 	other	 	 	4.87E-02	CD74	 
PPP4C	 	phosphatase	 	 	4.87E-02	CCL5	 
RBBP4	 	enzyme	 	 	4.87E-02	MYC	 
CXCL5	 	cytokine	 	 	4.87E-02	ITGAL	 
