© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
16,16-dimethylprostaglandin E2	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
R 59022	 	chemical - kinase inhibitor	 	 	 	1.30E-02	CD69	 
RUNX1T1	 	transcription regulator	 	 	 	1.30E-02	CD69	 
bazedoxifene	 	chemical drug	 	 	 	1.30E-02	MYC	 
Agtr1b	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
TGFBR	 	group	 	 	 	1.30E-02	SOCS3	 
Pde	 	group	 	 	 	1.30E-02	FOS	 
Bcl9-Cbp/p300-Ctnnb1-Lef/Tcf	 	complex	 	 	 	1.30E-02	MYC	 
HTR7	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
CTDSP1	 	phosphatase	 	 	 	1.30E-02	MYC	 
HUWE1	 	transcription regulator	 	 	 	1.30E-02	MYC	 
Ferritin	 	complex	 	 	 	1.30E-02	NFKBIA	 
bicyclol	 	chemical drug	 	 	 	1.30E-02	MYC	 
PRRX1	 	transcription regulator	 	 	 	1.30E-02	FOS	 
IL10RB	 	transmembrane receptor	 	 	 	1.30E-02	SOCS3	 
AGTRAP	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
CD244	 	transmembrane receptor	 	 	 	1.30E-02	FOS	 
PSMB9	 	peptidase	 	 	 	1.30E-02	NFKBIA	 
PI3	 	other	 	 	 	1.30E-02	NFKBIA	 
AGRP	 	other	 	 	 	1.30E-02	FOS	 
MIRLET7	 	group	 	 	 	1.30E-02	MYC	 
HGS	 	other	 	 	 	1.30E-02	FOS	 
ATG16L1	 	enzyme	 	 	 	1.30E-02	NFKBIA	 
PTGES3	 	enzyme	 	 	 	1.30E-02	MYC	 
SPN	 	transmembrane receptor	 	 	 	1.30E-02	CD69	 
RPL11	 	other	 	 	 	1.30E-02	MYC	 
NELFA	 	other	 	 	 	1.30E-02	JUNB	 
CD160	 	transmembrane receptor	 	 	 	1.30E-02	FOS	 
EFNB1	 	other	 	 	 	1.30E-02	IL7R	 
USP37	 	peptidase	 	 	 	1.30E-02	MYC	 
GPR183	 	G-protein coupled receptor	 	 	 	1.30E-02	MYC	 
ST6GAL1	 	enzyme	 	 	 	1.30E-02	PDK1	 
YBX3	 	transcription regulator	 	 	 	1.30E-02	MYC	 
RTKN	 	other	 	 	 	1.30E-02	FOS	 
EXT1	 	enzyme	 	 	 	1.30E-02	MYC	 
NELFE	 	other	 	 	 	1.30E-02	JUNB	 
USP17L2 (includes others)	 	peptidase	 	 	 	1.30E-02	MYC	 
DEK	 	transcription regulator	 	 	 	1.30E-02	NFKBIA	 
HA900	 	chemical reagent	 	 	 	1.30E-02	SOCS3	 
asbestos	 	chemical toxicant	 	 	 	1.30E-02	JUNB	 
capsazepine	 	chemical toxicant	 	 	 	1.30E-02	FOS	 
raltitrexed	 	chemical drug	 	 	 	1.30E-02	TMSB10/TMSB4X	 
acrylamide	 	chemical toxicant	 	 	 	1.30E-02	FOS	 
muscimol	 	chemical drug	 	 	 	1.30E-02	FOS	 
ketorolac	 	chemical drug	 	 	 	1.30E-02	NFKBIA	 
miR-182 inhibitor	 	chemical reagent	 	 	 	1.30E-02	NFKBIA	 
oleoylethanolamide	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
JQ1	 	chemical reagent	 	 	 	1.31E-02	FOS,MYC	 
Ifn	 	group	 	 	 	1.33E-02	CD69,FOS	 
MIR17HG	 	other	 	 	 	1.35E-02	IL6ST,IL7R	 
interferon beta-1a	 	biologic drug	 	 	 	1.35E-02	LTB,NFKBIA	 
lithium chloride	 	chemical drug	 	 	 	1.35E-02	FOS,MYC	 
IL1	 	group	 	 	 	1.37E-02	FOS,MYC,SOCS3	 
PARP1	 	enzyme	 	 	 	1.39E-02	FOS,MYC	 
LIPE	 	enzyme	 	 	 	1.39E-02	FOS,H3-3A/H3-3B	 
PELP1	 	other	 	 	 	1.39E-02	FOS,MYC	 
RUNX3	 	transcription regulator	 	 	 	1.43E-02	IL6ST,MYC	 
tanespimycin	 	chemical drug	 	 	 	1.43E-02	HSPA8,MYC	 
L-threonine	 	chemical - endogenous mammalian	 	 	 	1.44E-02	MYC	 
ANKRD17	 	other	 	 	 	1.44E-02	SOCS3	 
PARP14	 	enzyme	 	 	 	1.44E-02	PIM1	 
TRAF3IP3	 	other	 	 	 	1.44E-02	MYC	 
RSPO1	 	other	 	 	 	1.44E-02	MYC	 
cercosporin	 	chemical - endogenous non-mammalian	 	 	 	1.44E-02	MYC	 
KCNN4	 	ion channel	 	 	 	1.44E-02	FOS	 
DCLK1	 	kinase	 	 	 	1.44E-02	MYC	 
CNBP	 	transcription regulator	 	 	 	1.44E-02	MYC	 
DAB2IP	 	other	 	 	 	1.44E-02	MYC	 
TEC	 	kinase	 	 	 	1.44E-02	FOS	 
HBP1	 	transcription regulator	 	 	 	1.44E-02	PIM1	 
HCRT	 	other	 	 	 	1.44E-02	FOS	 
SELE	 	transmembrane receptor	 	 	 	1.44E-02	FOS	 
NCR1	 	transmembrane receptor	 	 	 	1.44E-02	CD69	 
SETD7	 	enzyme	 	 	 	1.44E-02	MYC	 
N4BP1	 	other	 	 	 	1.44E-02	JUNB	 
RANBP9	 	other	 	 	 	1.44E-02	FOS	 
AFF1	 	transcription regulator	 	 	 	1.44E-02	MYC	 
PIM3	 	kinase	 	 	 	1.44E-02	MYC	 
KLB	 	enzyme	 	 	 	1.44E-02	FOS	 
SH2B1	 	other	 	 	 	1.44E-02	MYC	 
CXCL13	 	cytokine	 	 	 	1.44E-02	MYC	 
PCBP2	 	other	 	 	 	1.44E-02	MYC	 
DBH	 	enzyme	 	 	 	1.44E-02	FOS	 
CAMK2A	 	kinase	 	 	 	1.44E-02	FOS	 
premarin	 	chemical drug	 	 	 	1.44E-02	MYC	 
allyl isothiocyanate	 	chemical toxicant	 	 	 	1.44E-02	FOS	 
calmidazolium	 	chemical drug	 	 	 	1.44E-02	FOS	 
largazole	 	chemical - endogenous non-mammalian	 	 	 	1.44E-02	PDK1	 
perilla alcohol	 	chemical drug	 	 	 	1.44E-02	NFKBIA	 
allopregnanolone	 	chemical - endogenous mammalian	 	 	 	1.44E-02	FOS	 
IL22	 	cytokine	 	 	 	1.48E-02	MYC,SOCS3	 
MECP2	 	transcription regulator	 	 	 	1.48E-02	JUNB,MYC	 
NANOG	 	transcription regulator	 	 	 	1.50E-02	FOS,HNRNPH1	 
WNT5A	 	cytokine	 	 	 	1.52E-02	MYC,SOCS3	 
dimethyl sulfoxide	 	chemical drug	 	 	 	1.52E-02	FOS,MYC	 
Sb202190	 	chemical - kinase inhibitor	 	 	 	1.57E-02	FOS,JUNB	 
AKT inhibitor VIII	 	chemical reagent	 	 	 	1.58E-02	MYC	 
1-hydroxy-2-methyl-2-butenyl 4-diphosphate	 	chemical - endogenous non-mammalian	 	 	 	1.58E-02	CD69	 
Rap1	 	group	 	 	 	1.58E-02	FOS	 
MSI2	 	other	 	 	 	1.58E-02	IL6ST	 
Adaptor protein 1	 	complex	 	 	 	1.58E-02	MYC	 
SNHG20	 	other	 	 	 	1.58E-02	MYC	 
OIP5-AS1	 	other	 	 	 	1.58E-02	MYC	 
G2535	 	chemical reagent	 	 	 	1.58E-02	NFKBIA	 
CSNK2B	 	kinase	 	 	 	1.58E-02	MYC	 
CARTPT	 	other	 	 	 	1.58E-02	FOS	 
NTS	 	other	 	 	 	1.58E-02	FOS	 
PIAS2	 	transcription regulator	 	 	 	1.58E-02	FOS	 
CHRM3	 	G-protein coupled receptor	 	 	 	1.58E-02	FOS	 
PDE3B	 	enzyme	 	 	 	1.58E-02	SOCS3	 
PTCSC3	 	other	 	 	 	1.58E-02	MYC	 
ST3-Hel2A-2	 	chemical reagent	 	 	 	1.58E-02	FOS	 
VLDLR	 	transporter	 	 	 	1.58E-02	FOS	 
AFP	 	transporter	 	 	 	1.58E-02	FOS	 
OSTM1	 	other	 	 	 	1.58E-02	FOS	 
ELK3	 	transcription regulator	 	 	 	1.58E-02	FOS	 
RFX2	 	transcription regulator	 	 	 	1.58E-02	MYC	 
MYZAP	 	other	 	 	 	1.58E-02	FOS	 
NCOA6	 	transcription regulator	 	 	 	1.58E-02	FOS	 
Ncoa6	 	transcription regulator	 	 	 	1.58E-02	FOS	 
RASGRP1	 	other	 	 	 	1.58E-02	CD69	 
MAP3K11	 	kinase	 	 	 	1.58E-02	MYC	 
sevoflurane	 	chemical drug	 	 	 	1.58E-02	FOS	 
ferric ammonium citrate	 	chemical drug	 	 	 	1.58E-02	MYC	 
clioquinol	 	chemical drug	 	 	 	1.58E-02	FOS	 
lidocaine	 	chemical drug	 	 	 	1.58E-02	FOS	 
enoxacin	 	chemical drug	 	 	 	1.58E-02	FOS	 
baclofen	 	chemical drug	 	 	 	1.58E-02	FOS	 
triptorelin	 	biologic drug	 	 	 	1.58E-02	FOS	 
theophylline	 	chemical drug	 	 	 	1.58E-02	FOS	 
ryanodine	 	chemical - endogenous non-mammalian	 	 	 	1.58E-02	FOS	 
scopolamine	 	chemical drug	 	 	 	1.58E-02	FOS	 
miR-34a-5p (and other miRNAs w/seed GGCAGUG)	 	mature microRNA	 	 	 	1.59E-02	CD69,MYC	 
MEF2C	 	transcription regulator	 	 	 	1.59E-02	FOS,JUNB	 
RAS	 	group	 	 	 	1.61E-02	FOS,MYC	 
THRA	 	ligand-dependent nuclear receptor	 	 	 	1.63E-02	FOS,KLF9	 
ADORA2A	 	G-protein coupled receptor	 	 	 	1.68E-02	FOS,NFKBIA	 
HDAC2	 	transcription regulator	 	 	 	1.68E-02	MYC,NFKBIA	 
NR3C2	 	ligand-dependent nuclear receptor	 	 	 	1.68E-02	JUNB,KLF9	 
methapyrilene	 	chemical drug	 	 	 	1.73E-02	ACTG1,MYC	 
FOXM1	 	transcription regulator	 	 	 	1.73E-02	FOS,MYC	 
embelin	 	chemical - endogenous non-mammalian	 	 	 	1.73E-02	MYC	 
PP2A	 	complex	 	 	 	1.73E-02	PIM1	 
dovitinib	 	chemical drug	 	 	 	1.73E-02	LTB	 
highly active antiretroviral therapy	 	chemical drug	 	 	 	1.73E-02	IL7R	 
METTL3	 	enzyme	 	 	 	1.73E-02	SOCS3	 
UCN2	 	other	 	 	 	1.73E-02	FOS	 
STAT1/3/5 dimer	 	complex	 	 	 	1.73E-02	SOCS3	 
TINCR	 	other	 	 	 	1.73E-02	PDK1	 
liquiritigenin	 	chemical - endogenous non-mammalian	 	 	 	1.73E-02	FOS	 
CCAT1	 	other	 	 	 	1.73E-02	MYC	 
JUP	 	other	 	 	 	1.73E-02	MYC	 
SH3KBP1	 	other	 	 	 	1.73E-02	MYC	 
CSK	 	kinase	 	 	 	1.73E-02	FOS	 
RB1CC1	 	other	 	 	 	1.73E-02	MYC	 
DDB2	 	other	 	 	 	1.73E-02	NFKBIA	 
NUMBL	 	other	 	 	 	1.73E-02	MYC	 
CCNT1	 	transcription regulator	 	 	 	1.73E-02	MYC	 
PAX4	 	transcription regulator	 	 	 	1.73E-02	MYC	 
RASGRF1	 	other	 	 	 	1.73E-02	FOS	 
DOK1	 	kinase	 	 	 	1.73E-02	CD69	 
IL16	 	cytokine	 	 	 	1.73E-02	FOS	 
CXCL1	 	cytokine	 	 	 	1.73E-02	SOCS3	 
pentylenetetrazol	 	chemical drug	 	 	 	1.73E-02	FOS	 
azetidyl-2-carboxylic acid	 	chemical reagent	 	 	 	1.73E-02	HSPA8	 
SR 144528	 	chemical reagent	 	 	 	1.73E-02	NFKBIA	 
putrescine	 	chemical - endogenous mammalian	 	 	 	1.73E-02	FOS	 
cucurbitacin B	 	chemical - endogenous non-mammalian	 	 	 	1.73E-02	MYC	 
buthionine sulfoximine	 	chemical drug	 	 	 	1.73E-02	FOS	 
MAPT	 	other	 	 	 	1.77E-02	ACTG1,FOS,HSPA8	 
tetrachlorodibenzodioxin	 	chemical toxicant	 	 	 	1.77E-02	FOS,HSPA8,MYC	 
TERT	 	enzyme	 	 	 	1.77E-02	MYC,NFKBIA	 
triptolide	 	chemical drug	 	 	 	1.77E-02	MYC,SOCS3	 
quercetin	 	chemical drug	 	 	 	1.77E-02	FOS,MYC	 
SYVN1	 	transporter	 	 	 	1.80E-02	HLA-C,IL7R	 
2-amino-5-phosphonovaleric acid	 	chemical - other	 	 	 	1.80E-02	FOS,JUNB	 
PTEN	 	phosphatase	 	 	 	1.81E-02	FOS,MYC,PIM1,SOCS3	 
Pka	 	complex	 	 	 	1.82E-02	FOS,JUNB	 
troglitazone	 	chemical drug	 	 	 	1.82E-02	FOS,MYC,NFKBIA	 
CAV1	 	transmembrane receptor	 	 	 	1.84E-02	FOS,HSPA8	 
IFN Beta	 	group	 	 	 	1.87E-02	CD69,MYC	 
desoxycorticosterone	 	chemical - endogenous mammalian	 	 	 	1.87E-02	FOS	 
SYK/ZAP	 	group	 	 	 	1.87E-02	CD69	 
trypsin	 	group	 	 	 	1.87E-02	FOS	 
SAMHD1	 	enzyme	 	 	 	1.87E-02	NFKBIA	 
iron dextran	 	chemical drug	 	 	 	1.87E-02	NFKBIA	 
harmine	 	chemical - endogenous non-mammalian	 	 	 	1.87E-02	FOS	 
Ppp2c	 	group	 	 	 	1.87E-02	PIM1	 
RBBP7	 	transcription regulator	 	 	 	1.87E-02	MYC	 
CHRM1	 	G-protein coupled receptor	 	 	 	1.87E-02	FOS	 
TRPV1	 	ion channel	 	 	 	1.87E-02	FOS	 
TLE1	 	transcription regulator	 	 	 	1.87E-02	FOS	 
RLN2	 	other	 	 	 	1.87E-02	FOS	 
CRY2	 	enzyme	 	 	 	1.87E-02	FOS	 
B4GALNT1	 	enzyme	 	 	 	1.87E-02	FOS	 
WIPF1	 	other	 	 	 	1.87E-02	CD69	 
CDC37	 	other	 	 	 	1.87E-02	MYC	 
SDC1	 	enzyme	 	 	 	1.87E-02	JUNB	 
PTGER1	 	G-protein coupled receptor	 	 	 	1.87E-02	FOS	 
CRY1	 	enzyme	 	 	 	1.87E-02	FOS	 
PPP5C	 	phosphatase	 	 	 	1.87E-02	MYC	 
DUSP14	 	phosphatase	 	 	 	1.87E-02	NFKBIZ	 
HSPA1A/HSPA1B	 	enzyme	 	 	 	1.87E-02	FOS	 
ARHGDIA	 	other	 	 	 	1.87E-02	FOS	 
phencyclidine	 	chemical drug	 	 	 	1.87E-02	FOS	 
pimozide	 	chemical drug	 	 	 	1.87E-02	PIM1	 
aristolochic acid I	 	chemical toxicant	 	 	 	1.87E-02	FOS	 
1,2-dimethylhydrazine	 	chemical toxicant	 	 	 	1.87E-02	MYC	 
hydroquinone	 	chemical - endogenous mammalian	 	 	 	1.87E-02	FOS	 
KT5720	 	chemical - kinase inhibitor	 	 	 	1.87E-02	NFKBIA	 
SKF-38393	 	chemical reagent	 	 	 	1.87E-02	FOS	 
N,N-dimethylsphingosine	 	chemical reagent	 	 	 	1.87E-02	FOS	 
astressin 2B	 	biologic drug	 	 	 	1.87E-02	FOS	 
[D-Ala2,N-Me-Phe4,Gly5-ol]-Enkephalin	 	chemical reagent	 	 	 	1.87E-02	FOS	 
KT5823	 	chemical - kinase inhibitor	 	 	 	1.87E-02	FOS	 
gambogic acid	 	chemical - endogenous non-mammalian	 	 	 	1.87E-02	MYC	 
morphine	 	chemical drug	 	 	 	1.92E-02	FOS,JUNB	 
PRKAA1	 	kinase	 	 	 	1.94E-02	NFKBIA,SOCS3	 
CpG oligonucleotide	 	chemical drug	 	 	 	1.97E-02	MYC,NFKBIZ	 
xanthine	 	chemical - endogenous mammalian	 	 	 	2.01E-02	CD69	 
ginsenoside Rb1	 	chemical - endogenous non-mammalian	 	 	 	2.01E-02	FOS	 
Rac	 	group	 	 	 	2.01E-02	FOS	 
dihydroartemisinin	 	chemical drug	 	 	 	2.01E-02	MYC	 
carfilzomib	 	biologic drug	 	 	 	2.01E-02	MYC	 
Ptprd	 	phosphatase	 	 	 	2.01E-02	MYC	 
TCF/LEF	 	group	 	 	 	2.01E-02	MYC	 
STOX1	 	other	 	 	 	2.01E-02	ACTG1	 
PSMB10	 	peptidase	 	 	 	2.01E-02	NFKBIA	 
trametinib	 	chemical drug	 	 	 	2.01E-02	MYC	 
APOA4	 	transporter	 	 	 	2.01E-02	FOS	 
PTBP1	 	enzyme	 	 	 	2.01E-02	MYC	 
GHRHR	 	G-protein coupled receptor	 	 	 	2.01E-02	FOS	 
TRAF4	 	other	 	 	 	2.01E-02	MYC	 
SAT1	 	enzyme	 	 	 	2.01E-02	KLF9	 
CSF3R	 	transmembrane receptor	 	 	 	2.01E-02	FOS	 
BMX	 	kinase	 	 	 	2.01E-02	FOS	 
ILF3	 	transcription regulator	 	 	 	2.01E-02	FOS	 
HNRNPD	 	transcription regulator	 	 	 	2.01E-02	FOS	 
selenite	 	chemical toxicant	 	 	 	2.01E-02	HLA-E	 
pyruvic acid	 	chemical - endogenous mammalian	 	 	 	2.01E-02	FOS	 
metoprolol	 	chemical drug	 	 	 	2.01E-02	MYC	 
salmeterol	 	chemical drug	 	 	 	2.01E-02	SOCS3	 
muromonab-CD3	 	biologic drug	 	 	 	2.01E-02	CD69	 
SU5402	 	chemical - kinase inhibitor	 	 	 	2.01E-02	LTB	 
zeranol	 	chemical - endogenous mammalian	 	 	 	2.01E-02	MYC	 
gamma-tocotrienol	 	chemical drug	 	 	 	2.01E-02	NFKBIA	 
meclizine	 	chemical drug	 	 	 	2.01E-02	MYC	 
cyproterone acetate	 	chemical drug	 	 	 	2.01E-02	MYC	 
CALC	 	group	 	 	 	2.01E-02	FOS	 
TCF4	 	transcription regulator	 	 	 	2.01E-02	FOS,MYC,SOCS3	 
FSH	 	complex	 	 	 	2.04E-02	FOS,JUNB,MYC	 
IFNAR1	 	transmembrane receptor	 	 	 	2.04E-02	MYC,SOCS3	 
SMAD7	 	transcription regulator	 	 	 	2.04E-02	MYC,NFKBIA	 
CREM	 	transcription regulator	 	 	 	2.12E-02	FOS,JUNB	 
17-alpha-ethinylestradiol	 	chemical drug	 	 	 	2.14E-02	FOS,TRA2B	 
kainic acid	 	chemical toxicant	 	 	 	2.14E-02	FOS,JUNB	 
cyclic GMP	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
ADP	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
fluoride	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
Nos	 	group	 	 	 	2.15E-02	FOS	 
1'-acetoxychavicol acetate	 	chemical reagent	 	 	 	2.15E-02	MYC	 
PPARα-RXRα	 	complex	 	 	 	2.15E-02	NFKBIA	 
TIFA	 	other	 	 	 	2.15E-02	NFKBIA	 
G-1	 	chemical reagent	 	 	 	2.15E-02	FOS	 
48s	 	complex	 	 	 	2.15E-02	MYC	 
IGFBP7	 	transporter	 	 	 	2.15E-02	MYC	 
CHRNA1	 	transmembrane receptor	 	 	 	2.15E-02	CD69	 
Betacatenin/TCF	 	complex	 	 	 	2.15E-02	MYC	 
PLCG1	 	enzyme	 	 	 	2.15E-02	FOS	 
ZBTB33	 	transcription regulator	 	 	 	2.15E-02	MYC	 
SMC3	 	other	 	 	 	2.15E-02	MYC	 
PNN	 	other	 	 	 	2.15E-02	MYC	 
APBB1	 	transcription regulator	 	 	 	2.15E-02	MYC	 
mir-196	 	microRNA	 	 	 	2.15E-02	FOS	 
miR-19b-3p (and other miRNAs w/seed GUGCAAA)	 	mature microRNA	 	 	 	2.15E-02	MYLIP	 
mir-140	 	microRNA	 	 	 	2.15E-02	PDK1	 
CPEB1	 	translation regulator	 	 	 	2.15E-02	MYC	 
IL18R1	 	transmembrane receptor	 	 	 	2.15E-02	SOCS3	 
GNA13	 	enzyme	 	 	 	2.15E-02	FOS	 
CNOT3	 	other	 	 	 	2.15E-02	MYC	 
SP2	 	transcription regulator	 	 	 	2.15E-02	FOS	 
PTGFR	 	G-protein coupled receptor	 	 	 	2.15E-02	FOS	 
EDNRA	 	transmembrane receptor	 	 	 	2.15E-02	FOS	 
TOPBP1	 	other	 	 	 	2.15E-02	MYC	 
MYH9	 	enzyme	 	 	 	2.15E-02	MYC	 
mir-290	 	microRNA	 	 	 	2.15E-02	MYC	 
costunolide	 	chemical - endogenous non-mammalian	 	 	 	2.15E-02	MYC	 
dexmedetomidine	 	chemical drug	 	 	 	2.15E-02	FOS	 
spermidine	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
aldosterone	 	chemical - endogenous mammalian	 	 	 	2.17E-02	FOS,NFKBIA	 
INS	 	other	 	 	 	2.22E-02	FOS,JUNB	 
10E,12Z-octadecadienoic acid	 	chemical - endogenous mammalian	 	 	 	2.25E-02	GPRIN3,IL6ST	 
misoprostol	 	chemical drug	 	 	 	2.29E-02	SOCS3	 
epoprostenol	 	chemical - endogenous mammalian	 	 	 	2.29E-02	FOS	 
Stat5 dimer	 	complex	 	 	 	2.29E-02	MYC	 
GC-GCR dimer	 	complex	 	 	 	2.29E-02	NFKBIA	 
DPH5	 	enzyme	 	 	 	2.29E-02	NFKBIA	 
BMP10	 	growth factor	 	 	 	2.29E-02	NFKBIA	 
NTF4	 	growth factor	 	 	 	2.29E-02	FOS	 
PURA	 	transcription regulator	 	 	 	2.29E-02	MYC	 
GPNMB	 	enzyme	 	 	 	2.29E-02	FOS	 
CBX4	 	transcription regulator	 	 	 	2.29E-02	MYC	 
SFRP4	 	transmembrane receptor	 	 	 	2.29E-02	MYC	 
NPY1R	 	G-protein coupled receptor	 	 	 	2.29E-02	FOS	 
MAPK10	 	kinase	 	 	 	2.29E-02	FOS	 
PIM2	 	kinase	 	 	 	2.29E-02	MYC	 
MAML1	 	transcription regulator	 	 	 	2.29E-02	IL7R	 
S1PR3	 	G-protein coupled receptor	 	 	 	2.29E-02	FOS	 
EFNB2	 	kinase	 	 	 	2.29E-02	IL7R	 
NDN	 	transcription regulator	 	 	 	2.29E-02	MYC	 
cyclopiazonic acid	 	chemical - endogenous non-mammalian	 	 	 	2.29E-02	FOS	 
Go6983	 	chemical - kinase inhibitor	 	 	 	2.29E-02	FOS	 
tranylcypromine	 	chemical drug	 	 	 	2.29E-02	FOS	 
concanamycin A	 	chemical drug	 	 	 	2.29E-02	NFKBIA	 
hydrogen sulfide	 	chemical - endogenous mammalian	 	 	 	2.29E-02	CD69	 
myricetin	 	chemical - endogenous non-mammalian	 	 	 	2.29E-02	MYC	 
reserpine	 	chemical drug	 	 	 	2.29E-02	FOS	 
mannose	 	chemical - endogenous mammalian	 	 	 	2.29E-02	FOS	 
TNFRSF1A	 	transmembrane receptor	 	 	 	2.30E-02	PIM1,SOCS3	 
isoproterenol	 	chemical drug	 	 	 	2.30E-02	FOS,JUNB	 
leukotriene C4	 	chemical - endogenous mammalian	 	 	 	2.44E-02	FOS	 
Foxo	 	group	 	 	 	2.44E-02	IL7R	 
triclosan	 	chemical drug	 	 	 	2.44E-02	FOS	 
Smad2/3-Smad4	 	complex	 	 	 	2.44E-02	MYC	 
DDX25	 	enzyme	 	 	 	2.44E-02	NFKBIA	 
GIP	 	other	 	 	 	2.44E-02	FOS	 
PSMB8	 	peptidase	 	 	 	2.44E-02	NFKBIA	 
LAT	 	other	 	 	 	2.44E-02	CD69	 
MXI1	 	transcription regulator	 	 	 	2.44E-02	MYC	 
CD70	 	cytokine	 	 	 	2.44E-02	CD69	 
PPP2R5C	 	other	 	 	 	2.44E-02	CD69	 
GAL	 	other	 	 	 	2.44E-02	FOS	 
MAZ	 	transcription regulator	 	 	 	2.44E-02	MYC	 
DDX17	 	enzyme	 	 	 	2.44E-02	MYC	 
DROSHA	 	enzyme	 	 	 	2.44E-02	MYC	 
FABP5	 	transporter	 	 	 	2.44E-02	SOCS3	 
ITPR1	 	ion channel	 	 	 	2.44E-02	FOS	 
CCAT2	 	other	 	 	 	2.44E-02	MYC	 
HNRNPU	 	transporter	 	 	 	2.44E-02	MYC	 
TARBP2	 	other	 	 	 	2.44E-02	MYC	 
HDC	 	enzyme	 	 	 	2.44E-02	FOS	 
C5	 	other	 	 	 	2.44E-02	SOCS3	 
decursin	 	chemical - endogenous non-mammalian	 	 	 	2.44E-02	MYC	 
glyburide	 	chemical drug	 	 	 	2.44E-02	FOS	 
zearalenone	 	chemical toxicant	 	 	 	2.44E-02	MYC	 
clenbuterol	 	chemical drug	 	 	 	2.44E-02	SOCS3	 
bombesin	 	chemical - endogenous mammalian	 	 	 	2.44E-02	MYC	 
oxysterol	 	chemical - endogenous mammalian	 	 	 	2.44E-02	MYC	 
doxorubicin	 	chemical drug	 	 	 	2.50E-02	FOS,MYC,NFKBIA	 
S100A9	 	other	 	 	 	2.51E-02	CD69,SOCS3	 
norepinephrine	 	chemical - endogenous mammalian	 	 	 	2.54E-02	FOS,NFKBIA	 
MAPK8	 	kinase	 	 	 	2.57E-02	FOS,MYC	 
SMARCB1	 	transcription regulator	 	 	 	2.57E-02	FOS,MYC	 
glycine	 	chemical - endogenous mammalian	 	 	 	2.58E-02	FOS	 
Fgfr	 	group	 	 	 	2.58E-02	FOS	 
NMDA Receptor	 	complex	 	 	 	2.58E-02	FOS	 
Pdgf Ab	 	complex	 	 	 	2.58E-02	FOS	 
GRK2	 	kinase	 	 	 	2.58E-02	FOS	 
AURKA	 	kinase	 	 	 	2.58E-02	MYC	 
DEF6	 	other	 	 	 	2.58E-02	FOS	 
MED12	 	transcription regulator	 	 	 	2.58E-02	MYC	 
mir-154	 	microRNA	 	 	 	2.58E-02	MYC	 
PLA2G4A	 	enzyme	 	 	 	2.58E-02	MYC	 
CD22	 	transmembrane receptor	 	 	 	2.58E-02	MYC	 
S1PR2	 	G-protein coupled receptor	 	 	 	2.58E-02	FOS	 
CD46	 	transmembrane receptor	 	 	 	2.58E-02	CD69	 
TACR1	 	G-protein coupled receptor	 	 	 	2.58E-02	FOS	 
ITGAL	 	transmembrane receptor	 	 	 	2.58E-02	CD69	 
SH3BP2	 	other	 	 	 	2.58E-02	FOS	 
PARP9	 	enzyme	 	 	 	2.58E-02	HLA-E	 
KLRC4-KLRK1/KLRK1	 	transmembrane receptor	 	 	 	2.58E-02	CD69	 
indirubin	 	chemical drug	 	 	 	2.58E-02	MYC	 
methylphenidate	 	chemical drug	 	 	 	2.58E-02	FOS	 
latrunculin B	 	chemical reagent	 	 	 	2.58E-02	FOS	 
magnolol	 	chemical - endogenous non-mammalian	 	 	 	2.58E-02	FOS	 
acyclic retinoid	 	chemical drug	 	 	 	2.58E-02	MYC	 
lisinopril	 	biologic drug	 	 	 	2.58E-02	FOS	 
helenalin	 	chemical - endogenous non-mammalian	 	 	 	2.58E-02	NFKBIA	 
bisphenol A	 	chemical - endogenous mammalian	 	 	 	2.62E-02	FOS,STK17B	 
Srebp	 	group	 	 	 	2.72E-02	FOS	 
trastuzumab	 	biologic drug	 	 	 	2.72E-02	MYC	 
RHOJ	 	enzyme	 	 	 	2.72E-02	ACTG1	 
CCK	 	other	 	 	 	2.72E-02	FOS	 
ITCH	 	enzyme	 	 	 	2.72E-02	FOS	 
CHEK1	 	kinase	 	 	 	2.72E-02	MYC	 
ZBP1	 	other	 	 	 	2.72E-02	NFKBIA	 
AICDA	 	enzyme	 	 	 	2.72E-02	SOCS3	 
KCNIP3	 	transcription regulator	 	 	 	2.72E-02	FOS	 
NOX1	 	enzyme	 	 	 	2.72E-02	NFKBIA	 
PDCD4	 	other	 	 	 	2.72E-02	MYC	 
IL21R	 	transmembrane receptor	 	 	 	2.72E-02	SOCS3	 
PTK2B	 	kinase	 	 	 	2.72E-02	FOS	 
ACTB	 	other	 	 	 	2.72E-02	ACTG1	 
ERF	 	transcription regulator	 	 	 	2.72E-02	MYC	 
